emailDate,emailHour,totalCount
11/09/2001,5,16
11/09/2001,6,23
11/09/2001,7,14
11/09/2001,8,11
11/09/2001,9,8
11/09/2001,10,18
11/09/2001,11,20
11/09/2001,12,3
11/09/2001,13,3
11/09/2001,14,7
11/09/2001,15,6
11/09/2001,16,2
11/09/2001,17,9
11/09/2001,18,5
11/09/2001,19,1
11/09/2001,23,3
12/09/2001,0,1
12/09/2001,1,3
12/09/2001,2,1
12/09/2001,3,2
12/09/2001,4,4
12/09/2001,5,11
12/09/2001,6,23
12/09/2001,7,29
12/09/2001,8,56
12/09/2001,9,57
12/09/2001,10,23
12/09/2001,11,36
12/09/2001,12,30
12/09/2001,13,37
12/09/2001,14,42
12/09/2001,15,29
12/09/2001,16,19
12/09/2001,17,7
12/09/2001,18,5
12/09/2001,19,3
12/09/2001,20,4
12/09/2001,21,2
12/09/2001,23,2
13/09/2001,0,1
13/09/2001,3,1
13/09/2001,4,7
13/09/2001,5,21
13/09/2001,6,32
13/09/2001,7,47
13/09/2001,8,40
13/09/2001,9,31
13/09/2001,10,26
13/09/2001,11,39
13/09/2001,12,25
13/09/2001,13,26
13/09/2001,14,37
13/09/2001,15,24
13/09/2001,16,10
13/09/2001,17,12
13/09/2001,18,4
13/09/2001,19,2
13/09/2001,20,36
13/09/2001,23,1
14/09/2001,0,3
14/09/2001,2,1
14/09/2001,3,1
14/09/2001,4,5
14/09/2001,5,13
14/09/2001,6,29
14/09/2001,7,32
14/09/2001,8,39
14/09/2001,9,35
14/09/2001,10,38
14/09/2001,11,40
14/09/2001,12,33
14/09/2001,13,32
14/09/2001,14,22
14/09/2001,15,32
14/09/2001,16,4
14/09/2001,17,3
14/09/2001,18,3
14/09/2001,19,1
14/09/2001,20,2
14/09/2001,22,1
15/09/2001,1,1
15/09/2001,4,2
15/09/2001,7,2
15/09/2001,8,2
15/09/2001,9,4
15/09/2001,10,3
15/09/2001,11,1
15/09/2001,12,3
15/09/2001,13,2
15/09/2001,14,3
15/09/2001,15,6
15/09/2001,16,6
15/09/2001,17,1
15/09/2001,18,3
15/09/2001,21,1
15/09/2001,22,2
16/09/2001,0,1
16/09/2001,5,1
16/09/2001,7,2
16/09/2001,8,3
16/09/2001,9,2
16/09/2001,10,4
16/09/2001,11,5
16/09/2001,12,2
16/09/2001,13,2
16/09/2001,14,3
16/09/2001,15,2
16/09/2001,17,1
16/09/2001,18,7
16/09/2001,19,8
16/09/2001,21,1
17/09/2001,0,1
17/09/2001,3,2
17/09/2001,4,6
17/09/2001,5,38
17/09/2001,6,30
17/09/2001,7,31
17/09/2001,8,42
17/09/2001,9,35
17/09/2001,10,34
17/09/2001,11,34
17/09/2001,12,42
17/09/2001,13,37
17/09/2001,14,31
17/09/2001,15,35
17/09/2001,16,32
17/09/2001,17,8
17/09/2001,18,4
17/09/2001,19,2
17/09/2001,20,2
17/09/2001,21,16
17/09/2001,22,1
17/09/2001,23,1
18/09/2001,2,2
18/09/2001,3,3
18/09/2001,4,4
18/09/2001,5,40
18/09/2001,6,45
18/09/2001,7,53
18/09/2001,8,46
18/09/2001,9,43
18/09/2001,10,44
18/09/2001,11,38
18/09/2001,12,54
18/09/2001,13,45
18/09/2001,14,54
18/09/2001,15,27
18/09/2001,16,20
18/09/2001,17,6
18/09/2001,18,2
18/09/2001,19,1
18/09/2001,20,1
18/09/2001,21,4
18/09/2001,23,2
19/09/2001,0,1
19/09/2001,2,1
19/09/2001,3,2
19/09/2001,4,9
19/09/2001,5,18
19/09/2001,6,59
19/09/2001,7,55
19/09/2001,8,54
19/09/2001,9,57
19/09/2001,10,37
19/09/2001,11,56
19/09/2001,12,82
19/09/2001,13,33
19/09/2001,14,50
19/09/2001,15,44
19/09/2001,16,23
19/09/2001,17,8
19/09/2001,18,31
19/09/2001,19,7
19/09/2001,20,5
19/09/2001,21,4
19/09/2001,22,1
19/09/2001,23,2
20/09/2001,0,1
20/09/2001,1,1
20/09/2001,2,1
20/09/2001,4,4
20/09/2001,5,14
20/09/2001,6,20
20/09/2001,7,28
20/09/2001,8,64
20/09/2001,9,35
20/09/2001,10,31
20/09/2001,11,55
20/09/2001,12,50
20/09/2001,13,35
20/09/2001,14,49
20/09/2001,15,21
20/09/2001,16,12
20/09/2001,17,5
20/09/2001,18,2
20/09/2001,19,2
20/09/2001,20,30
20/09/2001,21,3
20/09/2001,22,1
20/09/2001,23,1
21/09/2001,1,1
21/09/2001,2,2
21/09/2001,3,3
21/09/2001,4,2
21/09/2001,5,8
21/09/2001,6,44
21/09/2001,7,39
21/09/2001,8,32
21/09/2001,9,43
21/09/2001,10,42
21/09/2001,11,32
21/09/2001,12,35
21/09/2001,13,61
21/09/2001,14,63
21/09/2001,15,22
21/09/2001,16,13
21/09/2001,17,18
21/09/2001,20,2
21/09/2001,21,1
21/09/2001,23,2
22/09/2001,0,1
22/09/2001,1,2
22/09/2001,3,2
22/09/2001,4,2
22/09/2001,8,7
22/09/2001,11,1
22/09/2001,12,2
22/09/2001,13,1
22/09/2001,14,1
22/09/2001,15,3
22/09/2001,16,1
22/09/2001,20,3
22/09/2001,22,1
23/09/2001,1,1
23/09/2001,2,2
23/09/2001,4,1
23/09/2001,5,1
23/09/2001,7,1
23/09/2001,8,6
23/09/2001,9,1
23/09/2001,10,3
23/09/2001,11,1
23/09/2001,12,1
23/09/2001,13,1
23/09/2001,15,2
23/09/2001,16,21
23/09/2001,18,1
23/09/2001,19,4
23/09/2001,20,1
23/09/2001,21,1
23/09/2001,22,1
23/09/2001,23,1
24/09/2001,1,1
24/09/2001,2,1
24/09/2001,3,1
24/09/2001,4,15
24/09/2001,5,24
24/09/2001,6,37
24/09/2001,7,34
24/09/2001,8,50
24/09/2001,9,32
24/09/2001,10,25
24/09/2001,11,50
24/09/2001,12,46
24/09/2001,13,93
24/09/2001,14,45
24/09/2001,15,55
24/09/2001,16,21
24/09/2001,17,9
24/09/2001,18,9
24/09/2001,19,15
24/09/2001,20,10
24/09/2001,21,8
24/09/2001,22,19
24/09/2001,23,1
25/09/2001,0,5
25/09/2001,1,2
25/09/2001,2,4
25/09/2001,3,2
25/09/2001,4,8
25/09/2001,5,21
25/09/2001,6,73
25/09/2001,7,56
25/09/2001,8,66
25/09/2001,9,65
25/09/2001,10,49
25/09/2001,11,73
25/09/2001,12,56
25/09/2001,13,47
25/09/2001,14,59
25/09/2001,15,93
25/09/2001,16,28
25/09/2001,17,9
25/09/2001,18,11
25/09/2001,19,3
25/09/2001,20,3
25/09/2001,22,19
25/09/2001,23,2
26/09/2001,0,3
26/09/2001,1,3
26/09/2001,2,5
26/09/2001,3,3
26/09/2001,4,4
26/09/2001,5,21
26/09/2001,6,44
26/09/2001,7,77
26/09/2001,8,82
26/09/2001,9,62
26/09/2001,10,60
26/09/2001,11,44
26/09/2001,12,65
26/09/2001,13,71
26/09/2001,14,63
26/09/2001,15,36
26/09/2001,16,22
26/09/2001,17,20
26/09/2001,18,28
26/09/2001,19,4
26/09/2001,20,3
26/09/2001,21,2
26/09/2001,22,4
26/09/2001,23,2
27/09/2001,0,3
27/09/2001,1,1
27/09/2001,2,2
27/09/2001,4,13
27/09/2001,5,20
27/09/2001,6,50
27/09/2001,7,80
27/09/2001,8,67
27/09/2001,9,52
27/09/2001,10,71
27/09/2001,11,52
27/09/2001,12,107
27/09/2001,13,46
27/09/2001,14,69
27/09/2001,15,60
27/09/2001,16,30
27/09/2001,17,32
27/09/2001,18,9
27/09/2001,19,76
27/09/2001,20,6
27/09/2001,21,16
27/09/2001,22,4
27/09/2001,23,5
28/09/2001,0,2
28/09/2001,3,8
28/09/2001,4,4
28/09/2001,5,9
28/09/2001,6,43
28/09/2001,7,52
28/09/2001,8,58
28/09/2001,9,68
28/09/2001,10,35
28/09/2001,11,63
28/09/2001,12,71
28/09/2001,13,66
28/09/2001,14,51
28/09/2001,15,39
28/09/2001,16,27
28/09/2001,17,10
28/09/2001,18,2
28/09/2001,19,1
28/09/2001,21,1
28/09/2001,23,1
29/09/2001,4,1
29/09/2001,7,5
29/09/2001,8,5
29/09/2001,9,6
29/09/2001,11,2
29/09/2001,12,1
29/09/2001,13,1
29/09/2001,14,2
29/09/2001,18,2
29/09/2001,19,1
30/09/2001,2,1
30/09/2001,4,1
30/09/2001,5,1
30/09/2001,6,1
30/09/2001,7,1
30/09/2001,8,4
30/09/2001,9,2
30/09/2001,10,2
30/09/2001,11,4
30/09/2001,12,1
30/09/2001,13,2
30/09/2001,14,1
30/09/2001,16,2
30/09/2001,18,4
30/09/2001,19,8
30/09/2001,20,12
30/09/2001,21,9
30/09/2001,22,2
30/09/2001,23,1
01/10/2001,0,1
01/10/2001,1,2
01/10/2001,3,1
01/10/2001,4,5
01/10/2001,5,27
01/10/2001,6,62
01/10/2001,7,102
01/10/2001,8,95
01/10/2001,9,81
01/10/2001,10,45
01/10/2001,11,58
01/10/2001,12,61
01/10/2001,13,76
01/10/2001,14,70
01/10/2001,15,58
01/10/2001,16,29
01/10/2001,17,22
01/10/2001,18,11
01/10/2001,19,27
01/10/2001,20,18
01/10/2001,21,6
01/10/2001,23,2
02/10/2001,1,2
02/10/2001,2,10
02/10/2001,3,14
02/10/2001,4,4
02/10/2001,5,22
02/10/2001,6,46
02/10/2001,7,44
02/10/2001,8,73
02/10/2001,9,71
02/10/2001,10,60
02/10/2001,11,64
02/10/2001,12,74
02/10/2001,13,55
02/10/2001,14,117
02/10/2001,15,42
02/10/2001,16,26
02/10/2001,17,22
02/10/2001,18,14
02/10/2001,19,16
02/10/2001,20,9
02/10/2001,21,14
02/10/2001,22,3
03/10/2001,0,2
03/10/2001,1,3
03/10/2001,2,1
03/10/2001,3,2
03/10/2001,4,6
03/10/2001,5,13
03/10/2001,6,38
03/10/2001,7,56
03/10/2001,8,69
03/10/2001,9,57
03/10/2001,10,37
03/10/2001,11,51
03/10/2001,12,61
03/10/2001,13,81
03/10/2001,14,48
03/10/2001,15,50
03/10/2001,16,34
03/10/2001,17,15
03/10/2001,18,15
03/10/2001,19,17
03/10/2001,20,15
03/10/2001,21,2
04/10/2001,1,1
04/10/2001,3,1
04/10/2001,4,8
04/10/2001,5,16
04/10/2001,6,39
04/10/2001,7,65
04/10/2001,8,59
04/10/2001,9,59
04/10/2001,10,58
04/10/2001,11,46
04/10/2001,12,33
04/10/2001,13,66
04/10/2001,14,54
04/10/2001,15,50
04/10/2001,16,20
04/10/2001,17,13
04/10/2001,18,16
04/10/2001,19,3
04/10/2001,20,1
04/10/2001,21,3
04/10/2001,22,33
04/10/2001,23,4
05/10/2001,0,35
05/10/2001,1,4
05/10/2001,2,3
05/10/2001,3,3
05/10/2001,4,11
05/10/2001,5,30
05/10/2001,6,49
05/10/2001,7,73
05/10/2001,8,49
05/10/2001,9,51
05/10/2001,10,74
05/10/2001,11,59
05/10/2001,12,48
05/10/2001,13,51
05/10/2001,14,71
05/10/2001,15,43
05/10/2001,16,17
05/10/2001,17,4
05/10/2001,18,8
05/10/2001,19,1
05/10/2001,20,6
05/10/2001,21,4
05/10/2001,22,1
05/10/2001,23,2
06/10/2001,0,2
06/10/2001,1,1
06/10/2001,2,1
06/10/2001,3,1
06/10/2001,4,2
06/10/2001,5,1
06/10/2001,6,2
06/10/2001,7,2
06/10/2001,8,5
06/10/2001,9,2
06/10/2001,10,3
06/10/2001,11,4
06/10/2001,12,7
06/10/2001,13,3
06/10/2001,14,1
06/10/2001,15,1
06/10/2001,16,2
06/10/2001,17,4
06/10/2001,18,3
06/10/2001,19,5
06/10/2001,20,3
06/10/2001,21,1
06/10/2001,22,1
06/10/2001,23,1
07/10/2001,0,1
07/10/2001,1,1
07/10/2001,2,1
07/10/2001,3,1
07/10/2001,4,2
07/10/2001,5,1
07/10/2001,6,2
07/10/2001,7,2
07/10/2001,8,10
07/10/2001,9,7
07/10/2001,10,10
07/10/2001,11,3
07/10/2001,12,6
07/10/2001,13,3
07/10/2001,14,6
07/10/2001,15,4
07/10/2001,16,6
07/10/2001,17,9
07/10/2001,18,4
07/10/2001,19,5
07/10/2001,20,9
07/10/2001,21,4
07/10/2001,22,2
07/10/2001,23,3
08/10/2001,0,1
08/10/2001,1,9
08/10/2001,2,1
08/10/2001,3,3
08/10/2001,4,12
08/10/2001,5,21
08/10/2001,6,75
08/10/2001,7,71
08/10/2001,8,97
08/10/2001,9,64
08/10/2001,10,55
08/10/2001,11,52
08/10/2001,12,78
08/10/2001,13,72
08/10/2001,14,61
08/10/2001,15,63
08/10/2001,16,40
08/10/2001,17,21
08/10/2001,18,13
08/10/2001,19,4
08/10/2001,20,40
08/10/2001,21,4
08/10/2001,22,4
08/10/2001,23,4
09/10/2001,0,8
09/10/2001,1,3
09/10/2001,2,3
09/10/2001,3,1
09/10/2001,4,10
09/10/2001,5,40
09/10/2001,6,70
09/10/2001,7,72
09/10/2001,8,102
09/10/2001,9,77
09/10/2001,10,69
09/10/2001,11,71
09/10/2001,12,71
09/10/2001,13,78
09/10/2001,14,67
09/10/2001,15,68
09/10/2001,16,37
09/10/2001,17,16
09/10/2001,18,8
09/10/2001,19,8
09/10/2001,20,18
09/10/2001,21,30
09/10/2001,22,1
09/10/2001,23,3
10/10/2001,0,2
10/10/2001,1,2
10/10/2001,2,1
10/10/2001,3,7
10/10/2001,4,7
10/10/2001,5,31
10/10/2001,6,58
10/10/2001,7,88
10/10/2001,8,70
10/10/2001,9,51
10/10/2001,10,50
10/10/2001,11,56
10/10/2001,12,59
10/10/2001,13,62
10/10/2001,14,91
10/10/2001,15,62
10/10/2001,16,28
10/10/2001,17,18
10/10/2001,18,7
10/10/2001,19,7
10/10/2001,20,55
10/10/2001,21,6
10/10/2001,22,5
10/10/2001,23,3
11/10/2001,0,1
11/10/2001,1,1
11/10/2001,2,3
11/10/2001,3,3
11/10/2001,4,4
11/10/2001,5,28
11/10/2001,6,43
11/10/2001,7,50
11/10/2001,8,84
11/10/2001,9,72
11/10/2001,10,54
11/10/2001,11,56
11/10/2001,12,60
11/10/2001,13,66
11/10/2001,14,65
11/10/2001,15,49
11/10/2001,16,33
11/10/2001,17,14
11/10/2001,18,4
11/10/2001,19,8
11/10/2001,20,4
11/10/2001,21,5
11/10/2001,22,3
11/10/2001,23,4
12/10/2001,0,1
12/10/2001,1,1
12/10/2001,2,4
12/10/2001,3,2
12/10/2001,4,6
12/10/2001,5,28
12/10/2001,6,45
12/10/2001,7,72
12/10/2001,8,73
12/10/2001,9,59
12/10/2001,10,45
12/10/2001,11,78
12/10/2001,12,75
12/10/2001,13,90
12/10/2001,14,76
12/10/2001,15,59
12/10/2001,16,18
12/10/2001,17,9
12/10/2001,18,3
12/10/2001,19,5
12/10/2001,20,2
12/10/2001,21,4
12/10/2001,22,1
12/10/2001,23,2
13/10/2001,0,4
13/10/2001,1,3
13/10/2001,2,1
13/10/2001,3,1
13/10/2001,4,2
13/10/2001,5,2
13/10/2001,6,3
13/10/2001,7,7
13/10/2001,8,6
13/10/2001,9,7
13/10/2001,10,2
13/10/2001,11,3
13/10/2001,12,3
13/10/2001,13,5
13/10/2001,14,3
13/10/2001,15,3
13/10/2001,16,11
13/10/2001,17,1
13/10/2001,18,4
13/10/2001,19,1
13/10/2001,20,4
13/10/2001,21,2
13/10/2001,22,1
13/10/2001,23,1
14/10/2001,0,3
14/10/2001,1,1
14/10/2001,2,1
14/10/2001,3,1
14/10/2001,4,2
14/10/2001,5,1
14/10/2001,6,2
14/10/2001,7,2
14/10/2001,8,3
14/10/2001,9,6
14/10/2001,10,5
14/10/2001,11,6
14/10/2001,12,5
14/10/2001,13,3
14/10/2001,14,7
14/10/2001,15,8
14/10/2001,16,9
14/10/2001,17,4
14/10/2001,18,8
14/10/2001,19,2
14/10/2001,20,2
14/10/2001,21,11
14/10/2001,22,25
14/10/2001,23,6
15/10/2001,0,8
15/10/2001,1,7
15/10/2001,2,9
15/10/2001,3,5
15/10/2001,4,12
15/10/2001,5,39
15/10/2001,6,77
15/10/2001,7,91
15/10/2001,8,143
15/10/2001,9,110
15/10/2001,10,68
15/10/2001,11,103
15/10/2001,12,96
15/10/2001,13,115
15/10/2001,14,89
15/10/2001,15,85
15/10/2001,16,25
15/10/2001,17,23
15/10/2001,18,43
15/10/2001,19,43
15/10/2001,20,11
15/10/2001,21,8
15/10/2001,22,5
15/10/2001,23,10
16/10/2001,0,7
16/10/2001,1,6
16/10/2001,2,5
16/10/2001,3,2
16/10/2001,4,12
16/10/2001,5,28
16/10/2001,6,59
16/10/2001,7,167
16/10/2001,8,106
16/10/2001,9,96
16/10/2001,10,68
16/10/2001,11,111
16/10/2001,12,109
16/10/2001,13,92
16/10/2001,14,92
16/10/2001,15,127
16/10/2001,16,50
16/10/2001,17,24
16/10/2001,18,9
16/10/2001,19,12
16/10/2001,20,53
16/10/2001,21,31
16/10/2001,22,1
16/10/2001,23,6
17/10/2001,0,4
17/10/2001,1,6
17/10/2001,2,10
17/10/2001,3,8
17/10/2001,4,16
17/10/2001,5,28
17/10/2001,6,71
17/10/2001,7,79
17/10/2001,8,129
17/10/2001,9,113
17/10/2001,10,63
17/10/2001,11,80
17/10/2001,12,98
17/10/2001,13,139
17/10/2001,14,150
17/10/2001,15,77
17/10/2001,16,50
17/10/2001,17,30
17/10/2001,18,18
17/10/2001,19,28
17/10/2001,20,21
17/10/2001,21,10
17/10/2001,22,14
17/10/2001,23,9
18/10/2001,0,14
18/10/2001,1,11
18/10/2001,2,7
18/10/2001,3,8
18/10/2001,4,18
18/10/2001,5,47
18/10/2001,6,84
18/10/2001,7,175
18/10/2001,8,147
18/10/2001,9,149
18/10/2001,10,73
18/10/2001,11,96
18/10/2001,12,119
18/10/2001,13,154
18/10/2001,14,195
18/10/2001,15,169
18/10/2001,16,52
18/10/2001,17,26
18/10/2001,18,17
18/10/2001,19,24
18/10/2001,20,15
18/10/2001,21,6
18/10/2001,22,11
18/10/2001,23,7
19/10/2001,0,9
19/10/2001,1,7
19/10/2001,2,12
19/10/2001,3,6
19/10/2001,4,28
19/10/2001,5,37
19/10/2001,6,111
19/10/2001,7,114
19/10/2001,8,132
19/10/2001,9,120
19/10/2001,10,83
19/10/2001,11,119
19/10/2001,12,127
19/10/2001,13,137
19/10/2001,14,163
19/10/2001,15,57
19/10/2001,16,39
19/10/2001,17,25
19/10/2001,18,7
19/10/2001,19,6
19/10/2001,20,5
19/10/2001,21,13
19/10/2001,22,2
19/10/2001,23,3
20/10/2001,0,10
20/10/2001,1,5
20/10/2001,2,3
20/10/2001,3,4
20/10/2001,4,6
20/10/2001,5,1
20/10/2001,6,7
20/10/2001,7,14
20/10/2001,8,14
20/10/2001,9,8
20/10/2001,10,10
20/10/2001,11,8
20/10/2001,12,6
20/10/2001,13,5
20/10/2001,14,5
20/10/2001,15,7
20/10/2001,16,5
20/10/2001,17,1
20/10/2001,18,6
20/10/2001,19,3
20/10/2001,20,3
20/10/2001,21,1
20/10/2001,22,2
20/10/2001,23,4
21/10/2001,0,8
21/10/2001,1,4
21/10/2001,2,1
21/10/2001,3,4
21/10/2001,4,2
21/10/2001,5,3
21/10/2001,6,2
21/10/2001,7,4
21/10/2001,8,7
21/10/2001,9,5
21/10/2001,10,8
21/10/2001,11,14
21/10/2001,12,11
21/10/2001,13,11
21/10/2001,14,13
21/10/2001,15,10
21/10/2001,16,13
21/10/2001,17,8
21/10/2001,18,13
21/10/2001,19,40
21/10/2001,20,3
21/10/2001,21,8
21/10/2001,22,3
21/10/2001,23,11
22/10/2001,0,14
22/10/2001,1,7
22/10/2001,2,6
22/10/2001,3,8
22/10/2001,4,134
22/10/2001,5,52
22/10/2001,6,98
22/10/2001,7,189
22/10/2001,8,157
22/10/2001,9,156
22/10/2001,10,103
22/10/2001,11,219
22/10/2001,12,127
22/10/2001,13,125
22/10/2001,14,170
22/10/2001,15,104
22/10/2001,16,116
22/10/2001,17,40
22/10/2001,18,19
22/10/2001,19,12
22/10/2001,20,65
22/10/2001,21,64
22/10/2001,22,13
22/10/2001,23,27
23/10/2001,0,12
23/10/2001,1,4
23/10/2001,2,9
23/10/2001,3,5
23/10/2001,4,61
23/10/2001,5,81
23/10/2001,6,129
23/10/2001,7,138
23/10/2001,8,113
23/10/2001,9,133
23/10/2001,10,120
23/10/2001,11,103
23/10/2001,12,120
23/10/2001,13,138
23/10/2001,14,142
23/10/2001,15,139
23/10/2001,16,79
23/10/2001,17,47
23/10/2001,18,17
23/10/2001,19,9
23/10/2001,20,17
23/10/2001,21,65
23/10/2001,22,69
23/10/2001,23,13
24/10/2001,0,14
24/10/2001,1,9
24/10/2001,2,8
24/10/2001,3,13
24/10/2001,4,21
24/10/2001,5,64
24/10/2001,6,140
24/10/2001,7,171
24/10/2001,8,152
24/10/2001,9,130
24/10/2001,10,132
24/10/2001,11,102
24/10/2001,12,143
24/10/2001,13,232
24/10/2001,14,149
24/10/2001,15,118
24/10/2001,16,80
24/10/2001,17,58
24/10/2001,18,46
24/10/2001,19,94
24/10/2001,20,24
24/10/2001,21,12
24/10/2001,22,10
24/10/2001,23,14
25/10/2001,0,13
25/10/2001,1,10
25/10/2001,2,7
25/10/2001,3,5
25/10/2001,4,30
25/10/2001,5,78
25/10/2001,6,121
25/10/2001,7,139
25/10/2001,8,156
25/10/2001,9,200
25/10/2001,10,129
25/10/2001,11,163
25/10/2001,12,171
25/10/2001,13,162
25/10/2001,14,235
25/10/2001,15,105
25/10/2001,16,149
25/10/2001,17,42
25/10/2001,18,32
25/10/2001,19,15
25/10/2001,20,19
25/10/2001,21,208
25/10/2001,22,11
25/10/2001,23,7
26/10/2001,0,15
26/10/2001,1,11
26/10/2001,2,12
26/10/2001,3,16
26/10/2001,4,15
26/10/2001,5,78
26/10/2001,6,127
26/10/2001,7,242
26/10/2001,8,185
26/10/2001,9,182
26/10/2001,10,129
26/10/2001,11,169
26/10/2001,12,154
26/10/2001,13,167
26/10/2001,14,210
26/10/2001,15,72
26/10/2001,16,116
26/10/2001,17,37
26/10/2001,18,6
26/10/2001,19,9
26/10/2001,20,10
26/10/2001,21,8
26/10/2001,22,3
26/10/2001,23,5
27/10/2001,0,8
27/10/2001,1,6
27/10/2001,2,7
27/10/2001,3,3
27/10/2001,4,7
27/10/2001,5,11
27/10/2001,6,7
27/10/2001,7,11
27/10/2001,8,7
27/10/2001,9,21
27/10/2001,10,18
27/10/2001,11,26
27/10/2001,12,15
27/10/2001,13,14
27/10/2001,14,4
27/10/2001,15,4
27/10/2001,16,3
27/10/2001,17,1
27/10/2001,18,7
27/10/2001,19,7
27/10/2001,20,5
27/10/2001,21,1
27/10/2001,22,2
27/10/2001,23,3
28/10/2001,0,1
28/10/2001,1,10
28/10/2001,2,6
28/10/2001,3,3
28/10/2001,4,3
28/10/2001,5,9
28/10/2001,6,13
28/10/2001,7,17
28/10/2001,8,10
28/10/2001,9,8
28/10/2001,10,14
28/10/2001,11,7
28/10/2001,12,16
28/10/2001,13,19
28/10/2001,14,59
28/10/2001,15,22
28/10/2001,16,12
28/10/2001,17,11
28/10/2001,18,21
28/10/2001,19,13
28/10/2001,20,62
28/10/2001,21,8
28/10/2001,22,7
28/10/2001,23,7
29/10/2001,0,9
29/10/2001,1,11
29/10/2001,2,12
29/10/2001,3,6
29/10/2001,4,39
29/10/2001,5,92
29/10/2001,6,134
29/10/2001,7,187
29/10/2001,8,172
29/10/2001,9,178
29/10/2001,10,125
29/10/2001,11,119
29/10/2001,12,161
29/10/2001,13,181
29/10/2001,14,239
29/10/2001,15,149
29/10/2001,16,98
29/10/2001,17,72
29/10/2001,18,45
29/10/2001,19,114
29/10/2001,20,12
29/10/2001,21,16
29/10/2001,22,5
29/10/2001,23,4
30/10/2001,0,1
30/10/2001,1,1
30/10/2001,2,1
30/10/2001,3,1
30/10/2001,4,15
30/10/2001,5,27
30/10/2001,6,59
30/10/2001,7,62
30/10/2001,8,69
30/10/2001,9,63
30/10/2001,10,66
30/10/2001,11,61
30/10/2001,12,77
30/10/2001,13,71
30/10/2001,14,74
30/10/2001,15,55
30/10/2001,16,19
30/10/2001,17,8
30/10/2001,18,15
30/10/2001,19,20
30/10/2001,20,7
30/10/2001,22,1
30/10/2001,23,2
31/10/2001,3,2
31/10/2001,4,12
31/10/2001,5,30
31/10/2001,6,66
31/10/2001,7,77
31/10/2001,8,92
31/10/2001,9,130
31/10/2001,10,76
31/10/2001,11,78
31/10/2001,12,82
31/10/2001,13,80
31/10/2001,14,84
31/10/2001,15,57
31/10/2001,16,21
31/10/2001,17,12
31/10/2001,18,5
31/10/2001,19,9
31/10/2001,20,2
31/10/2001,21,5
31/10/2001,22,1
01/11/2001,1,2
01/11/2001,2,1
01/11/2001,4,5
01/11/2001,5,32
01/11/2001,6,47
01/11/2001,7,66
01/11/2001,8,82
01/11/2001,9,103
01/11/2001,10,59
01/11/2001,11,66
01/11/2001,12,49
01/11/2001,13,58
01/11/2001,14,70
01/11/2001,15,63
01/11/2001,16,38
01/11/2001,17,25
01/11/2001,18,11
01/11/2001,19,6
01/11/2001,20,19
01/11/2001,21,20
01/11/2001,22,1
02/11/2001,0,3
02/11/2001,1,6
02/11/2001,2,2
02/11/2001,3,3
02/11/2001,4,4
02/11/2001,5,23
02/11/2001,6,55
02/11/2001,7,67
02/11/2001,8,123
02/11/2001,9,98
02/11/2001,10,86
02/11/2001,11,73
02/11/2001,12,71
02/11/2001,13,69
02/11/2001,14,62
02/11/2001,15,51
02/11/2001,16,29
02/11/2001,17,9
02/11/2001,18,4
02/11/2001,19,3
02/11/2001,22,2
03/11/2001,0,1
03/11/2001,4,1
03/11/2001,5,2
03/11/2001,6,2
03/11/2001,7,2
03/11/2001,8,4
03/11/2001,9,6
03/11/2001,10,7
03/11/2001,11,5
03/11/2001,12,3
03/11/2001,13,6
03/11/2001,14,4
03/11/2001,15,2
03/11/2001,16,2
03/11/2001,17,2
03/11/2001,18,4
03/11/2001,19,1
03/11/2001,20,1
03/11/2001,21,1
03/11/2001,22,1
04/11/2001,4,1
04/11/2001,5,1
04/11/2001,7,1
04/11/2001,8,4
04/11/2001,9,9
04/11/2001,10,3
04/11/2001,11,3
04/11/2001,12,3
04/11/2001,13,2
04/11/2001,14,9
04/11/2001,15,3
04/11/2001,16,3
04/11/2001,17,3
04/11/2001,18,7
04/11/2001,19,4
04/11/2001,20,2
04/11/2001,21,5
04/11/2001,22,2
05/11/2001,0,1
05/11/2001,1,1
05/11/2001,2,1
05/11/2001,4,8
05/11/2001,5,39
05/11/2001,6,65
05/11/2001,7,82
05/11/2001,8,116
05/11/2001,9,87
05/11/2001,10,59
05/11/2001,11,102
05/11/2001,12,97
05/11/2001,13,83
05/11/2001,14,93
05/11/2001,15,60
05/11/2001,16,27
05/11/2001,17,16
05/11/2001,18,10
05/11/2001,19,3
05/11/2001,20,4
05/11/2001,21,2
05/11/2001,22,3
05/11/2001,23,5
06/11/2001,0,1
06/11/2001,1,2
06/11/2001,2,1
06/11/2001,3,4
06/11/2001,4,6
06/11/2001,5,39
06/11/2001,6,60
06/11/2001,7,102
06/11/2001,8,90
06/11/2001,9,89
06/11/2001,10,67
06/11/2001,11,79
06/11/2001,12,72
06/11/2001,13,88
06/11/2001,14,75
06/11/2001,15,60
06/11/2001,16,35
06/11/2001,17,16
06/11/2001,18,9
06/11/2001,19,10
06/11/2001,20,25
06/11/2001,21,1
06/11/2001,22,2
06/11/2001,23,1
07/11/2001,0,3
07/11/2001,3,1
07/11/2001,4,7
07/11/2001,5,40
07/11/2001,6,80
07/11/2001,7,59
07/11/2001,8,91
07/11/2001,9,73
07/11/2001,10,64
07/11/2001,11,51
07/11/2001,12,60
07/11/2001,13,75
07/11/2001,14,117
07/11/2001,15,69
07/11/2001,16,31
07/11/2001,17,26
07/11/2001,18,11
07/11/2001,19,3
07/11/2001,20,20
